datetime,temperature,humidity,location,wet_bulb
2025-07-11 06:30:00+00:00,27.85,83.02,Mumbai,25.5
2025-07-11 07:30:00+00:00,27.05,86.49,Mumbai,25.22
2025-07-11 08:30:00+00:00,27.8,82.52,Mumbai,25.38
2025-07-11 09:30:00+00:00,27.6,83.24,Mumbai,25.29
2025-07-11 10:30:00+00:00,27.2,85.47,Mumbai,25.22
2025-07-11 11:30:00+00:00,27.25,84.71,Mumbai,25.16
2025-07-11 12:30:00+00:00,27.55,87.31,Mumbai,25.82
2025-07-11 13:30:00+00:00,27.05,83.43,Mumbai,24.79
2025-07-11 14:30:00+00:00,26.4,87.21,Mumbai,24.69
2025-07-11 15:30:00+00:00,26.3,89.32,Mumbai,24.88
2025-07-11 16:30:00+00:00,26.35,87.47,Mumbai,24.67
2025-07-11 17:30:00+00:00,26.4,88.52,Mumbai,24.87
2025-07-11 18:30:00+00:00,25.95,88.75,Mumbai,24.46
2025-07-11 19:30:00+00:00,25.7,90.35,Mumbai,24.43
2025-07-11 20:30:00+00:00,25.25,90.32,Mumbai,23.98
2025-07-11 21:30:00+00:00,25.4,89.52,Mumbai,24.02
2025-07-11 22:30:00+00:00,25.1,93.63,Mumbai,24.29
2025-07-11 23:30:00+00:00,25.3,92.25,Mumbai,24.3
2025-07-12 00:30:00+00:00,26.6,88.54,Mumbai,25.07
2025-07-12 01:30:00+00:00,27.0,83.68,Mumbai,24.77
2025-07-12 02:30:00+00:00,26.2,86.15,Mumbai,24.34
2025-07-12 03:30:00+00:00,27.4,83.47,Mumbai,25.13
2025-07-12 04:30:00+00:00,28.3,80.87,Mumbai,25.62
2025-07-12 05:30:00+00:00,29.2,78.62,Mumbai,26.16
2025-07-12 06:30:00+00:00,29.3,77.01,Mumbai,26.01
2025-07-12 07:30:00+00:00,29.2,76.3,Mumbai,25.81
2025-07-12 08:30:00+00:00,29.05,76.74,Mumbai,25.73
2025-07-12 09:30:00+00:00,28.95,76.72,Mumbai,25.63
2025-07-12 10:30:00+00:00,28.4,78.03,Mumbai,25.3
2025-07-12 11:30:00+00:00,27.9,80.82,Mumbai,25.23
2025-07-12 12:30:00+00:00,27.4,84.98,Mumbai,25.35
2025-07-12 13:30:00+00:00,27.05,85.46,Mumbai,25.07
2025-07-12 14:30:00+00:00,26.75,86.2,Mumbai,24.89
2025-07-12 15:30:00+00:00,26.85,84.67,Mumbai,24.77
2025-07-12 16:30:00+00:00,26.5,88.27,Mumbai,24.93
2025-07-12 17:30:00+00:00,26.1,90.92,Mumbai,24.91
2025-07-12 18:30:00+00:00,26.05,90.1,Mumbai,24.74
2025-07-12 19:30:00+00:00,26.05,89.03,Mumbai,24.59
2025-07-12 20:30:00+00:00,25.65,89.54,Mumbai,24.27
2025-07-12 21:30:00+00:00,25.45,90.88,Mumbai,24.26
2025-07-12 22:30:00+00:00,25.4,91.15,Mumbai,24.25
2025-07-12 23:30:00+00:00,25.45,90.61,Mumbai,24.22
2025-07-13 00:30:00+00:00,26.2,90.38,Mumbai,24.93
2025-07-13 01:30:00+00:00,26.6,86.44,Mumbai,24.77
2025-07-13 02:30:00+00:00,27.1,82.69,Mumbai,24.73
2025-07-13 03:30:00+00:00,26.7,86.45,Mumbai,24.87
2025-07-13 04:30:00+00:00,26.45,86.69,Mumbai,24.66
2025-07-13 05:30:00+00:00,27.95,80.11,Mumbai,25.18
2025-07-13 06:30:00+00:00,26.7,83.9,Mumbai,24.51
2025-07-13 07:30:00+00:00,27.8,82.52,Mumbai,25.38
2025-07-13 08:30:00+00:00,28.45,79.69,Mumbai,25.6
2025-07-13 09:30:00+00:00,27.45,81.74,Mumbai,24.93
2025-07-13 10:30:00+00:00,27.55,78.86,Mumbai,24.61
2025-07-13 11:30:00+00:00,27.5,83.23,Mumbai,25.19
2025-07-13 12:30:00+00:00,27.8,79.37,Mumbai,24.93
2025-07-13 13:30:00+00:00,27.45,79.08,Mumbai,24.55
2025-07-13 14:30:00+00:00,26.65,83.39,Mumbai,24.39
2025-07-13 15:30:00+00:00,25.95,88.75,Mumbai,24.46
2025-07-13 16:30:00+00:00,25.95,90.1,Mumbai,24.64
2025-07-13 17:30:00+00:00,25.7,91.44,Mumbai,24.58
2025-07-13 18:30:00+00:00,25.8,90.9,Mumbai,24.61
2025-07-13 19:30:00+00:00,25.8,91.72,Mumbai,24.72
2025-07-13 20:30:00+00:00,25.45,92.25,Mumbai,24.45
2025-07-13 21:30:00+00:00,25.85,89.55,Mumbai,24.47
2025-07-13 22:30:00+00:00,25.6,91.71,Mumbai,24.52
2025-07-13 23:30:00+00:00,25.55,91.16,Mumbai,24.4
2025-07-14 00:30:00+00:00,25.5,91.16,Mumbai,24.35
2025-07-14 01:30:00+00:00,26.2,89.58,Mumbai,24.82
2025-07-14 02:30:00+00:00,25.75,90.63,Mumbai,24.52
2025-07-14 03:30:00+00:00,26.8,86.72,Mumbai,25.01
2025-07-14 04:30:00+00:00,27.5,82.24,Mumbai,25.05
2025-07-14 05:30:00+00:00,26.3,88.52,Mumbai,24.77
2025-07-14 06:30:00+00:00,27.05,85.46,Mumbai,25.07
2025-07-14 07:30:00+00:00,26.95,86.48,Mumbai,25.12
2025-07-14 08:30:00+00:00,26.75,87.76,Mumbai,25.1
2025-07-14 09:30:00+00:00,26.35,89.86,Mumbai,25.0
2025-07-14 10:30:00+00:00,26.65,88.28,Mumbai,25.08
2025-07-14 11:30:00+00:00,26.5,89.33,Mumbai,25.08
2025-07-14 12:30:00+00:00,26.8,85.95,Mumbai,24.9
2025-07-14 13:30:00+00:00,26.35,88.52,Mumbai,24.82
2025-07-14 14:30:00+00:00,24.6,96.18,Mumbai,24.13
2025-07-14 15:30:00+00:00,25.4,90.6,Mumbai,24.17
2025-07-14 16:30:00+00:00,25.75,93.66,Mumbai,24.94
2025-07-14 17:30:00+00:00,25.15,94.48,Mumbai,24.45
2025-07-14 18:30:00+00:00,25.35,93.36,Mumbai,24.5
2025-07-14 19:30:00+00:00,25.75,91.44,Mumbai,24.63
2025-07-14 20:30:00+00:00,25.45,91.15,Mumbai,24.3
2025-07-14 21:30:00+00:00,25.6,90.34,Mumbai,24.33
2025-07-14 22:30:00+00:00,25.6,90.62,Mumbai,24.37
2025-07-14 23:30:00+00:00,25.15,93.07,Mumbai,24.26
2025-07-15 00:30:00+00:00,27.0,85.45,Mumbai,25.02
2025-07-15 01:30:00+00:00,27.25,82.21,Mumbai,24.81
2025-07-15 02:30:00+00:00,27.35,81.98,Mumbai,24.87
2025-07-15 03:30:00+00:00,27.1,87.53,Mumbai,25.42
2025-07-15 04:30:00+00:00,26.5,85.92,Mumbai,24.6
2025-07-15 05:30:00+00:00,26.95,83.17,Mumbai,24.65
2025-07-15 06:30:00+00:00,26.85,83.16,Mumbai,24.55
2025-07-15 07:30:00+00:00,27.0,83.43,Mumbai,24.74
2025-07-15 08:30:00+00:00,27.6,83.0,Mumbai,25.26
2025-07-15 09:30:00+00:00,27.1,86.75,Mumbai,25.31
2025-07-15 10:30:00+00:00,26.85,85.44,Mumbai,24.88
2025-07-15 11:30:00+00:00,26.65,87.23,Mumbai,24.93
2025-07-15 12:30:00+00:00,27.25,88.33,Mumbai,25.68
2025-07-15 13:30:00+00:00,26.55,87.22,Mumbai,24.83
2025-07-15 14:30:00+00:00,26.9,89.36,Mumbai,25.48
2025-07-15 15:30:00+00:00,26.95,88.31,Mumbai,25.38
2025-07-15 16:30:00+00:00,26.25,86.41,Mumbai,24.43
2025-07-15 17:30:00+00:00,25.55,91.98,Mumbai,24.51
2025-07-15 18:30:00+00:00,25.55,92.54,Mumbai,24.58
2025-07-15 19:30:00+00:00,25.75,92.55,Mumbai,24.78
2025-07-15 20:30:00+00:00,25.85,90.09,Mumbai,24.54
2025-07-15 21:30:00+00:00,25.7,91.17,Mumbai,24.54
2025-07-15 22:30:00+00:00,25.6,91.16,Mumbai,24.44
2025-07-15 23:30:00+00:00,25.5,90.88,Mumbai,24.31
2025-07-16 00:30:00+00:00,26.35,90.94,Mumbai,25.15
2025-07-16 01:30:00+00:00,27.05,87.79,Mumbai,25.4
2025-07-16 02:30:00+00:00,27.7,83.75,Mumbai,25.46
2025-07-16 03:30:00+00:00,27.85,81.79,Mumbai,25.32
2025-07-16 04:30:00+00:00,28.4,79.21,Mumbai,25.48
2025-07-16 05:30:00+00:00,29.0,75.14,Mumbai,25.44
2025-07-16 06:30:00+00:00,29.05,74.7,Mumbai,25.43
2025-07-16 07:30:00+00:00,29.15,75.16,Mumbai,25.59
2025-07-16 08:30:00+00:00,28.9,76.72,Mumbai,25.59
2025-07-16 09:30:00+00:00,28.6,77.6,Mumbai,25.43
2025-07-16 10:30:00+00:00,28.35,79.68,Mumbai,25.5
2025-07-16 11:30:00+00:00,28.05,80.36,Mumbai,25.31
2025-07-16 12:30:00+00:00,27.95,85.04,Mumbai,25.89
2025-07-16 13:30:00+00:00,27.35,88.34,Mumbai,25.77
2025-07-16 14:30:00+00:00,27.05,90.98,Mumbai,25.85
2025-07-16 15:30:00+00:00,26.75,92.33,Mumbai,25.74
2025-07-16 16:30:00+00:00,26.65,91.77,Mumbai,25.57
2025-07-16 17:30:00+00:00,26.3,92.03,Mumbai,25.26
2025-07-16 18:30:00+00:00,26.4,91.21,Mumbai,25.24
2025-07-16 19:30:00+00:00,26.3,91.48,Mumbai,25.18
2025-07-16 20:30:00+00:00,26.05,92.29,Mumbai,25.04
2025-07-16 21:30:00+00:00,25.75,91.44,Mumbai,24.63
2025-07-16 22:30:00+00:00,25.5,92.53,Mumbai,24.53
2025-07-16 23:30:00+00:00,25.5,91.7,Mumbai,24.42
2025-07-17 00:30:00+00:00,26.25,90.93,Mumbai,25.05
2025-07-17 01:30:00+00:00,26.65,86.45,Mumbai,24.82
2025-07-17 02:30:00+00:00,26.45,86.95,Mumbai,24.7
2025-07-17 03:30:00+00:00,27.55,82.99,Mumbai,25.21
2025-07-17 04:30:00+00:00,28.45,78.75,Mumbai,25.46
2025-07-17 05:30:00+00:00,28.9,75.8,Mumbai,25.45
2025-07-17 06:30:00+00:00,29.3,74.07,Mumbai,25.57
2025-07-17 07:30:00+00:00,29.25,74.95,Mumbai,25.65
2025-07-17 08:30:00+00:00,28.95,79.76,Mumbai,26.09
2025-07-17 09:30:00+00:00,28.9,79.52,Mumbai,26.0
2025-07-17 10:30:00+00:00,28.65,79.96,Mumbai,25.83
2025-07-17 11:30:00+00:00,28.25,80.39,Mumbai,25.51
2025-07-17 12:30:00+00:00,28.4,82.35,Mumbai,25.94
2025-07-17 13:30:00+00:00,27.7,86.55,Mumbai,25.86
2025-07-17 14:30:00+00:00,27.45,87.56,Mumbai,25.76
2025-07-17 15:30:00+00:00,27.25,88.33,Mumbai,25.68
2025-07-17 16:30:00+00:00,26.9,90.43,Mumbai,25.63
2025-07-17 17:30:00+00:00,26.6,90.14,Mumbai,25.29
2025-07-17 18:30:00+00:00,26.35,90.13,Mumbai,25.04
2025-07-17 19:30:00+00:00,26.05,90.1,Mumbai,24.74
2025-07-17 20:30:00+00:00,25.95,90.37,Mumbai,24.68
2025-07-17 21:30:00+00:00,25.75,90.9,Mumbai,24.56
2025-07-17 22:30:00+00:00,25.55,91.71,Mumbai,24.47
2025-07-17 23:30:00+00:00,25.75,89.54,Mumbai,24.37
2025-07-18 00:30:00+00:00,26.6,88.28,Mumbai,25.03
2025-07-18 01:30:00+00:00,27.1,87.53,Mumbai,25.42
2025-07-18 02:30:00+00:00,27.85,81.3,Mumbai,25.25
2025-07-18 03:30:00+00:00,28.6,76.9,Mumbai,25.33
2025-07-18 04:30:00+00:00,28.6,77.83,Mumbai,25.47
2025-07-18 05:30:00+00:00,28.9,77.18,Mumbai,25.65
2025-07-18 06:30:00+00:00,29.1,76.75,Mumbai,25.78
2025-07-18 07:30:00+00:00,29.35,75.87,Mumbai,25.89
2025-07-18 08:30:00+00:00,29.45,74.76,Mumbai,25.81
2025-07-18 09:30:00+00:00,29.1,74.93,Mumbai,25.51
2025-07-18 10:30:00+00:00,28.7,76.23,Mumbai,25.32
2025-07-18 11:30:00+00:00,28.4,77.1,Mumbai,25.17
2025-07-18 12:30:00+00:00,28.15,80.13,Mumbai,25.37
2025-07-18 13:30:00+00:00,27.7,82.02,Mumbai,25.21
2025-07-18 14:30:00+00:00,27.45,83.23,Mumbai,25.15
2025-07-18 15:30:00+00:00,27.3,84.21,Mumbai,25.14
2025-07-18 16:30:00+00:00,27.0,85.71,Mumbai,25.06
2025-07-18 17:30:00+00:00,26.55,88.27,Mumbai,24.98
2025-07-18 18:30:00+00:00,26.0,88.76,Mumbai,24.51
2025-07-18 19:30:00+00:00,26.25,86.41,Mumbai,24.43
2025-07-18 20:30:00+00:00,25.9,89.29,Mumbai,24.48
2025-07-18 21:30:00+00:00,25.25,91.41,Mumbai,24.13
2025-07-18 22:30:00+00:00,25.25,93.08,Mumbai,24.36
2025-07-18 23:30:00+00:00,24.9,94.47,Mumbai,24.2
2025-07-19 00:30:00+00:00,26.3,88.25,Mumbai,24.73
2025-07-19 01:30:00+00:00,26.95,87.26,Mumbai,25.23
2025-07-19 02:30:00+00:00,27.9,80.58,Mumbai,25.2
2025-07-19 03:30:00+00:00,28.2,78.24,Mumbai,25.14
2025-07-19 04:30:00+00:00,28.15,79.65,Mumbai,25.3
2025-07-19 05:30:00+00:00,27.7,82.26,Mumbai,25.25
2025-07-19 06:30:00+00:00,27.9,82.29,Mumbai,25.45
2025-07-19 07:30:00+00:00,28.2,80.38,Mumbai,25.46
2025-07-19 08:30:00+00:00,27.6,83.24,Mumbai,25.29
2025-07-19 09:30:00+00:00,28.05,82.55,Mumbai,25.63
2025-07-19 10:30:00+00:00,27.95,81.32,Mumbai,25.35
2025-07-19 11:30:00+00:00,27.5,83.98,Mumbai,25.3
2025-07-19 12:30:00+00:00,28.3,81.6,Mumbai,25.73
2025-07-19 13:30:00+00:00,27.75,79.6,Mumbai,24.91
2025-07-19 14:30:00+00:00,27.45,82.48,Mumbai,25.04
2025-07-19 15:30:00+00:00,26.85,86.47,Mumbai,25.02
2025-07-19 16:30:00+00:00,26.65,86.45,Mumbai,24.82
2025-07-19 17:30:00+00:00,26.0,89.56,Mumbai,24.62
2025-07-19 18:30:00+00:00,25.65,90.35,Mumbai,24.38
2025-07-19 19:30:00+00:00,25.3,92.8,Mumbai,24.37
2025-07-19 20:30:00+00:00,25.1,93.91,Mumbai,24.32
2025-07-19 21:30:00+00:00,24.9,93.34,Mumbai,24.05
2025-07-19 22:30:00+00:00,25.1,92.79,Mumbai,24.17
2025-07-19 23:30:00+00:00,25.05,92.79,Mumbai,24.12
2025-07-20 00:30:00+00:00,25.75,90.35,Mumbai,24.48
2025-07-20 01:30:00+00:00,25.85,90.36,Mumbai,24.58
2025-07-20 02:30:00+00:00,26.5,86.18,Mumbai,24.64
2025-07-20 03:30:00+00:00,26.45,86.17,Mumbai,24.59
2025-07-20 04:30:00+00:00,27.25,84.71,Mumbai,25.16
2025-07-20 05:30:00+00:00,27.9,81.07,Mumbai,25.27
2025-07-20 06:30:00+00:00,27.65,83.25,Mumbai,25.34
2025-07-20 07:30:00+00:00,27.55,84.49,Mumbai,25.42
2025-07-20 08:30:00+00:00,28.0,80.59,Mumbai,25.3
2025-07-20 09:30:00+00:00,27.25,84.46,Mumbai,25.13
2025-07-20 10:30:00+00:00,27.5,79.81,Mumbai,24.7
2025-07-20 11:30:00+00:00,27.4,82.97,Mumbai,25.06
2025-07-20 12:30:00+00:00,26.7,88.02,Mumbai,25.09
2025-07-20 13:30:00+00:00,26.6,86.44,Mumbai,24.77
2025-07-20 14:30:00+00:00,25.65,92.54,Mumbai,24.68
2025-07-20 15:30:00+00:00,25.45,93.93,Mumbai,24.67
2025-07-20 16:30:00+00:00,25.7,92.82,Mumbai,24.77
2025-07-20 17:30:00+00:00,25.8,91.45,Mumbai,24.68
2025-07-20 18:30:00+00:00,25.7,91.44,Mumbai,24.58
2025-07-20 19:30:00+00:00,25.8,90.36,Mumbai,24.53
2025-07-20 20:30:00+00:00,25.75,90.63,Mumbai,24.52
2025-07-20 21:30:00+00:00,25.7,90.08,Mumbai,24.4
2025-07-20 22:30:00+00:00,25.65,90.89,Mumbai,24.46
2025-07-20 23:30:00+00:00,25.55,91.43,Mumbai,24.43
2025-07-21 00:30:00+00:00,25.8,92.27,Mumbai,24.79
2025-07-21 01:30:00+00:00,26.05,89.83,Mumbai,24.71
2025-07-21 02:30:00+00:00,25.9,94.23,Mumbai,25.16
2025-07-21 03:30:00+00:00,26.5,89.33,Mumbai,25.08
2025-07-21 04:30:00+00:00,26.8,85.95,Mumbai,24.9
2025-07-21 05:30:00+00:00,27.05,84.95,Mumbai,25.0
2025-07-21 06:30:00+00:00,26.75,86.46,Mumbai,24.92
2025-07-21 07:30:00+00:00,28.05,81.09,Mumbai,25.42
2025-07-21 08:30:00+00:00,27.4,83.22,Mumbai,25.1
2025-07-21 09:30:00+00:00,27.65,83.25,Mumbai,25.34
2025-07-21 10:30:00+00:00,27.05,85.2,Mumbai,25.04
2025-07-21 11:30:00+00:00,27.35,82.72,Mumbai,24.98
2025-07-21 12:30:00+00:00,26.2,91.75,Mumbai,25.12
2025-07-21 13:30:00+00:00,26.0,91.19,Mumbai,24.84
2025-07-21 14:30:00+00:00,26.1,91.19,Mumbai,24.94
2025-07-21 15:30:00+00:00,26.05,91.46,Mumbai,24.93
2025-07-21 16:30:00+00:00,26.2,90.38,Mumbai,24.93
2025-07-21 17:30:00+00:00,26.1,91.19,Mumbai,24.94
2025-07-21 18:30:00+00:00,25.6,90.62,Mumbai,24.37
2025-07-21 19:30:00+00:00,25.5,93.09,Mumbai,24.61
2025-07-21 20:30:00+00:00,25.7,91.44,Mumbai,24.58
2025-07-21 21:30:00+00:00,25.95,92.01,Mumbai,24.91
2025-07-21 22:30:00+00:00,25.65,90.89,Mumbai,24.46
2025-07-21 23:30:00+00:00,25.65,91.44,Mumbai,24.53
2025-07-22 00:30:00+00:00,25.9,89.82,Mumbai,24.56
2025-07-22 01:30:00+00:00,26.15,89.3,Mumbai,24.73
2025-07-22 02:30:00+00:00,26.75,86.46,Mumbai,24.92
2025-07-22 03:30:00+00:00,27.55,83.49,Mumbai,25.28
2025-07-22 04:30:00+00:00,27.7,82.51,Mumbai,25.28
2025-07-22 05:30:00+00:00,28.05,82.8,Mumbai,25.66
2025-07-22 06:30:00+00:00,27.15,83.19,Mumbai,24.85
2025-07-22 07:30:00+00:00,27.2,86.24,Mumbai,25.33
2025-07-22 08:30:00+00:00,27.65,82.26,Mumbai,25.2
2025-07-22 09:30:00+00:00,27.05,88.05,Mumbai,25.44
2025-07-22 10:30:00+00:00,26.9,84.93,Mumbai,24.85
2025-07-22 11:30:00+00:00,26.75,87.24,Mumbai,25.03
2025-07-22 12:30:00+00:00,26.85,86.73,Mumbai,25.06
2025-07-22 13:30:00+00:00,26.35,88.52,Mumbai,24.82
2025-07-22 14:30:00+00:00,26.45,88.53,Mumbai,24.92
2025-07-22 15:30:00+00:00,25.85,91.18,Mumbai,24.69
2025-07-22 16:30:00+00:00,25.95,91.18,Mumbai,24.79
2025-07-22 17:30:00+00:00,25.2,94.48,Mumbai,24.5
2025-07-22 18:30:00+00:00,25.55,93.37,Mumbai,24.7
2025-07-22 19:30:00+00:00,25.65,90.62,Mumbai,24.42
2025-07-22 20:30:00+00:00,25.5,92.26,Mumbai,24.5
2025-07-22 21:30:00+00:00,25.0,94.47,Mumbai,24.3
2025-07-22 22:30:00+00:00,24.95,94.47,Mumbai,24.25
2025-07-22 23:30:00+00:00,24.7,93.33,Mumbai,23.85
2025-07-23 00:30:00+00:00,25.65,92.26,Mumbai,24.64
2025-07-23 01:30:00+00:00,26.0,91.46,Mumbai,24.88
2025-07-23 02:30:00+00:00,26.15,89.3,Mumbai,24.73
2025-07-23 03:30:00+00:00,26.45,87.21,Mumbai,24.73
2025-07-23 04:30:00+00:00,27.05,83.43,Mumbai,24.79
2025-07-23 05:30:00+00:00,27.05,83.43,Mumbai,24.79
2025-07-23 06:30:00+00:00,26.9,82.91,Mumbai,24.57
2025-07-23 07:30:00+00:00,27.9,80.1,Mumbai,25.13
2025-07-23 08:30:00+00:00,27.95,79.63,Mumbai,25.11
2025-07-23 09:30:00+00:00,26.35,83.1,Mumbai,24.06
2025-07-23 10:30:00+00:00,27.25,82.95,Mumbai,24.91
2025-07-23 11:30:00+00:00,26.55,83.38,Mumbai,24.29
2025-07-23 12:30:00+00:00,27.45,80.52,Mumbai,24.76
2025-07-23 13:30:00+00:00,26.7,83.64,Mumbai,24.48
2025-07-23 14:30:00+00:00,26.55,82.13,Mumbai,24.12
2025-07-23 15:30:00+00:00,26.4,85.91,Mumbai,24.5
2025-07-23 16:30:00+00:00,26.35,86.42,Mumbai,24.53
2025-07-23 17:30:00+00:00,26.3,85.64,Mumbai,24.37
2025-07-23 18:30:00+00:00,25.65,87.14,Mumbai,23.94
2025-07-23 19:30:00+00:00,24.9,90.3,Mumbai,23.64
2025-07-23 20:30:00+00:00,25.4,89.52,Mumbai,24.02
2025-07-23 21:30:00+00:00,25.25,88.97,Mumbai,23.8
2025-07-23 22:30:00+00:00,25.45,90.33,Mumbai,24.18
2025-07-23 23:30:00+00:00,25.05,90.03,Mumbai,23.75
2025-07-24 00:30:00+00:00,25.95,86.91,Mumbai,24.2
2025-07-24 01:30:00+00:00,26.15,89.3,Mumbai,24.73
2025-07-24 02:30:00+00:00,25.8,89.28,Mumbai,24.38
2025-07-24 03:30:00+00:00,26.8,86.2,Mumbai,24.93
2025-07-24 04:30:00+00:00,27.35,79.55,Mumbai,24.52
2025-07-24 05:30:00+00:00,26.55,84.39,Mumbai,24.44
2025-07-24 06:30:00+00:00,26.0,86.13,Mumbai,24.14
2025-07-24 07:30:00+00:00,26.9,84.17,Mumbai,24.75
2025-07-24 08:30:00+00:00,27.15,83.69,Mumbai,24.92
2025-07-24 09:30:00+00:00,27.1,80.96,Mumbai,24.48
2025-07-24 10:30:00+00:00,26.7,84.4,Mumbai,24.58
2025-07-24 11:30:00+00:00,26.55,86.44,Mumbai,24.72
2025-07-24 12:30:00+00:00,26.75,86.46,Mumbai,24.92
2025-07-24 13:30:00+00:00,26.3,87.46,Mumbai,24.62
2025-07-24 14:30:00+00:00,25.75,90.08,Mumbai,24.44
2025-07-24 15:30:00+00:00,25.9,89.82,Mumbai,24.56
2025-07-24 16:30:00+00:00,25.95,89.83,Mumbai,24.61
2025-07-24 17:30:00+00:00,26.0,89.29,Mumbai,24.58
2025-07-24 18:30:00+00:00,25.75,91.72,Mumbai,24.67
2025-07-24 19:30:00+00:00,25.75,91.17,Mumbai,24.59
2025-07-24 20:30:00+00:00,25.85,89.55,Mumbai,24.47
2025-07-24 21:30:00+00:00,25.8,90.09,Mumbai,24.5
2025-07-24 22:30:00+00:00,25.65,91.71,Mumbai,24.57
2025-07-24 23:30:00+00:00,25.75,89.01,Mumbai,24.3
2025-07-25 00:30:00+00:00,26.25,90.66,Mumbai,25.02
2025-07-25 01:30:00+00:00,25.7,89.27,Mumbai,24.28
2025-07-25 02:30:00+00:00,26.15,90.38,Mumbai,24.88
2025-07-25 03:30:00+00:00,26.45,90.13,Mumbai,25.14
2025-07-25 04:30:00+00:00,26.1,92.29,Mumbai,25.09
2025-07-25 05:30:00+00:00,26.65,88.55,Mumbai,25.12
2025-07-25 06:30:00+00:00,26.75,86.72,Mumbai,24.96
2025-07-25 07:30:00+00:00,27.0,85.71,Mumbai,25.06
2025-07-25 08:30:00+00:00,27.1,85.98,Mumbai,25.2
2025-07-25 09:30:00+00:00,27.15,83.19,Mumbai,24.85
2025-07-25 10:30:00+00:00,26.85,86.21,Mumbai,24.98
2025-07-25 11:30:00+00:00,26.85,88.56,Mumbai,25.32
2025-07-25 12:30:00+00:00,26.45,88.0,Mumbai,24.84
2025-07-25 13:30:00+00:00,26.6,86.44,Mumbai,24.77
2025-07-25 14:30:00+00:00,26.5,88.8,Mumbai,25.01
2025-07-25 15:30:00+00:00,26.35,87.73,Mumbai,24.71
2025-07-25 16:30:00+00:00,26.05,89.57,Mumbai,24.67
2025-07-25 17:30:00+00:00,26.15,87.97,Mumbai,24.55
2025-07-25 18:30:00+00:00,26.05,90.1,Mumbai,24.74
2025-07-25 19:30:00+00:00,26.1,87.44,Mumbai,24.42
2025-07-25 20:30:00+00:00,26.1,89.03,Mumbai,24.64
2025-07-25 21:30:00+00:00,25.85,89.28,Mumbai,24.43
2025-07-25 22:30:00+00:00,25.75,88.74,Mumbai,24.26
2025-07-25 23:30:00+00:00,25.45,89.79,Mumbai,24.11
2025-07-26 00:30:00+00:00,26.45,89.06,Mumbai,24.99
2025-07-26 01:30:00+00:00,26.35,88.26,Mumbai,24.78
2025-07-26 02:30:00+00:00,26.35,87.99,Mumbai,24.75
2025-07-26 03:30:00+00:00,26.65,82.89,Mumbai,24.32
2025-07-26 04:30:00+00:00,26.9,81.92,Mumbai,24.43
2025-07-26 05:30:00+00:00,27.95,77.5,Mumbai,24.8
2025-07-26 06:30:00+00:00,27.25,80.5,Mumbai,24.56
2025-07-26 07:30:00+00:00,27.1,81.21,Mumbai,24.52
2025-07-26 08:30:00+00:00,27.05,84.19,Mumbai,24.89
2025-07-26 09:30:00+00:00,26.85,83.91,Mumbai,24.66
2025-07-26 10:30:00+00:00,26.25,85.63,Mumbai,24.32
2025-07-26 11:30:00+00:00,26.6,85.16,Mumbai,24.59
2025-07-26 12:30:00+00:00,26.75,85.68,Mumbai,24.81
2025-07-26 13:30:00+00:00,25.85,87.42,Mumbai,24.18
2025-07-26 14:30:00+00:00,25.5,89.26,Mumbai,24.09
2025-07-26 15:30:00+00:00,25.6,89.26,Mumbai,24.18
2025-07-26 16:30:00+00:00,25.75,88.47,Mumbai,24.22
2025-07-26 17:30:00+00:00,26.3,87.46,Mumbai,24.62
2025-07-26 18:30:00+00:00,26.05,87.97,Mumbai,24.45
2025-07-26 19:30:00+00:00,26.15,85.37,Mumbai,24.18
2025-07-26 20:30:00+00:00,25.9,86.64,Mumbai,24.12
2025-07-26 21:30:00+00:00,25.25,89.51,Mumbai,23.87
2025-07-26 22:30:00+00:00,25.3,90.87,Mumbai,24.11
2025-07-26 23:30:00+00:00,25.55,89.26,Mumbai,24.14
2025-07-27 00:30:00+00:00,26.65,87.49,Mumbai,24.97
2025-07-27 01:30:00+00:00,27.15,82.2,Mumbai,24.71
2025-07-27 02:30:00+00:00,27.2,80.25,Mumbai,24.48
2025-07-27 03:30:00+00:00,27.85,76.56,Mumbai,24.56
2025-07-27 04:30:00+00:00,28.15,77.3,Mumbai,24.96
2025-07-27 05:30:00+00:00,28.1,76.37,Mumbai,24.77
2025-07-27 06:30:00+00:00,27.85,77.96,Mumbai,24.77
2025-07-27 07:30:00+00:00,27.45,81.01,Mumbai,24.83
2025-07-27 08:30:00+00:00,27.5,80.77,Mumbai,24.84
2025-07-27 09:30:00+00:00,27.55,78.86,Mumbai,24.61
2025-07-27 10:30:00+00:00,27.35,77.65,Mumbai,24.25
2025-07-27 11:30:00+00:00,27.6,80.3,Mumbai,24.87
2025-07-27 12:30:00+00:00,26.3,84.61,Mumbai,24.22
2025-07-27 13:30:00+00:00,26.95,82.92,Mumbai,24.62
2025-07-27 14:30:00+00:00,26.05,87.18,Mumbai,24.34
2025-07-27 15:30:00+00:00,26.05,86.91,Mumbai,24.3
2025-07-27 16:30:00+00:00,26.65,83.89,Mumbai,24.46
2025-07-27 17:30:00+00:00,26.15,81.83,Mumbai,23.69
2025-07-27 18:30:00+00:00,25.6,86.35,Mumbai,23.78
2025-07-27 19:30:00+00:00,25.95,84.32,Mumbai,23.84
2025-07-27 20:30:00+00:00,26.25,85.89,Mumbai,24.35
